hotel,is_canceled,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_bookings_not_canceled,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,day_demand,los,arrival_year,arrival_month,arrival_dow,arrival_day
Resort Hotel,1,67,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,54,2,2015,7,1,7
Resort Hotel,0,55,28,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.0,1,2,54,3,2015,7,1,7
Resort Hotel,0,21,28,0,3,2,1,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,185.5,0,1,54,3,2015,7,1,7
Resort Hotel,0,8,28,0,0,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,0.0,0,1,54,0,2015,7,1,7
Resort Hotel,0,8,28,0,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,0.0,0,1,54,0,2015,7,1,7
Resort Hotel,0,0,28,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.8,0,3,54,1,2015,7,1,7
Resort Hotel,0,0,28,0,1,3,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,195.0,1,0,54,1,2015,7,1,7
Resort Hotel,0,0,28,0,1,1,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,109.8,0,3,54,1,2015,7,1,7
Resort Hotel,0,8,28,0,4,3,1,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,193.0,0,1,54,4,2015,7,1,7
Resort Hotel,0,66,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,97.0,0,2,54,4,2015,7,1,7
Resort Hotel,0,88,28,0,4,3,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,150.0,0,1,54,4,2015,7,1,7
Resort Hotel,0,0,28,0,4,2,0,0,1,Direct,Direct,0,0,2,No Deposit,0,0,0,Transient,98.0,0,0,54,4,2015,7,1,7
Resort Hotel,1,43,28,0,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,91.5,0,0,54,5,2015,7,1,7
Resort Hotel,1,88,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,139.0,0,2,54,7,2015,7,1,7
Resort Hotel,0,54,28,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.5,0,0,54,7,2015,7,1,7
Resort Hotel,0,68,28,0,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,107.0,0,1,69,3,2015,7,2,8
Resort Hotel,0,7,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,131.0,1,2,69,4,2015,7,2,8
Resort Hotel,0,1,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,131.0,1,1,69,4,2015,7,2,8
Resort Hotel,1,113,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,1,69,4,2015,7,2,8
Resort Hotel,0,5,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,146.0,0,1,69,4,2015,7,2,8
Resort Hotel,0,83,28,0,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,110.7,0,1,69,4,2015,7,2,8
Resort Hotel,1,105,28,0,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,69,4,2015,7,2,8
Resort Hotel,0,0,28,0,1,1,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,61.0,0,0,69,1,2015,7,2,8
Resort Hotel,1,1,28,0,1,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,104.72,0,1,69,1,2015,7,2,8
Resort Hotel,1,1,28,0,1,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,104.72,0,1,69,1,2015,7,2,8
Resort Hotel,0,1,28,0,2,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,104.72,1,1,69,2,2015,7,2,8
Resort Hotel,1,102,28,1,4,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,66.42,0,1,69,5,2015,7,2,8
Resort Hotel,0,113,28,2,4,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,77.96,1,1,69,6,2015,7,2,8
Resort Hotel,0,96,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,107.0,0,1,69,7,2015,7,2,8
Resort Hotel,0,33,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,155.0,0,0,69,7,2015,7,2,8
Resort Hotel,0,82,28,2,6,3,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,112.0,0,1,69,8,2015,7,2,8
Resort Hotel,0,100,28,2,7,3,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,130.1,0,3,69,9,2015,7,2,8
Resort Hotel,0,100,28,2,7,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,100.1,0,2,69,9,2015,7,2,8
Resort Hotel,0,17,28,0,1,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,3,80,1,2015,7,3,9
Resort Hotel,0,68,28,0,2,3,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,124.0,1,1,80,2,2015,7,3,9
Resort Hotel,0,12,28,0,2,2,1,0,1,Direct,Direct,0,0,2,No Deposit,0,0,0,Transient,146.0,1,0,80,2,2015,7,3,9
Resort Hotel,1,77,28,0,3,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,97.0,0,0,80,3,2015,7,3,9
Resort Hotel,1,24,28,0,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,1,80,3,2015,7,3,9
Resort Hotel,1,44,28,0,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,153.0,0,0,80,3,2015,7,3,9
Resort Hotel,0,78,28,0,3,2,0,1,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.0,0,2,80,3,2015,7,3,9
Resort Hotel,1,17,28,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.08,0,0,80,4,2015,7,3,9
Resort Hotel,1,103,28,1,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.42,0,0,80,4,2015,7,3,9
Resort Hotel,0,16,28,1,3,1,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,98.0,0,1,80,4,2015,7,3,9
Resort Hotel,0,14,28,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,75.46,1,1,80,5,2015,7,3,9
Resort Hotel,0,77,28,2,3,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.5,0,0,80,5,2015,7,3,9
Resort Hotel,0,90,28,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.95,0,0,80,7,2015,7,3,9
Resort Hotel,0,249,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,112.0,0,1,80,7,2015,7,3,9
Resort Hotel,1,69,28,2,6,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,118.13,0,2,80,8,2015,7,3,9
Resort Hotel,0,10,28,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,131.0,0,0,51,1,2015,7,4,10
Resort Hotel,0,22,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.2,0,0,51,2,2015,7,4,10
Resort Hotel,0,91,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,51,2,2015,7,4,10
Resort Hotel,0,23,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,98.0,0,0,51,2,2015,7,4,10
Resort Hotel,0,11,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,110.5,0,1,51,2,2015,7,4,10
Resort Hotel,0,3,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,131.0,0,1,51,2,2015,7,4,10
Resort Hotel,0,13,28,0,2,2,1,0,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,185.0,1,1,51,2,2015,7,4,10
Resort Hotel,0,108,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,87.3,0,2,51,2,2015,7,4,10
Resort Hotel,0,91,28,0,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,51,2,2015,7,4,10
Resort Hotel,0,37,28,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,120.0,0,1,51,3,2015,7,4,10
Resort Hotel,0,21,28,1,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,98.0,0,1,51,3,2015,7,4,10
Resort Hotel,0,106,28,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,96.3,0,2,51,3,2015,7,4,10
Resort Hotel,0,30,28,2,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,197.0,0,1,51,4,2015,7,4,10
Resort Hotel,0,30,28,2,2,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,197.0,0,1,51,4,2015,7,4,10
Resort Hotel,1,51,28,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,51,5,2015,7,4,10
Resort Hotel,0,79,28,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.0,0,2,51,5,2015,7,4,10
Resort Hotel,0,21,28,2,3,2,0,1,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,165.0,1,3,51,5,2015,7,4,10
Resort Hotel,0,35,28,2,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,0,0,51,5,2015,7,4,10
Resort Hotel,0,78,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,106.84,1,2,51,7,2015,7,4,10
Resort Hotel,0,31,28,2,5,2,0,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,161.0,1,1,51,7,2015,7,4,10
Resort Hotel,0,78,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,134.43,0,2,51,7,2015,7,4,10
Resort Hotel,0,78,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,144.43,1,2,51,7,2015,7,4,10
Resort Hotel,0,44,28,2,5,1,0,0,1,Offline TA/TO,TA/TO,0,0,2,No Deposit,1,0,0,Transient,152.0,0,0,51,7,2015,7,4,10
Resort Hotel,0,34,28,2,5,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,125.54,0,3,51,7,2015,7,4,10
Resort Hotel,0,87,28,2,5,2,1,1,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,133.83,0,2,51,7,2015,7,4,10
Resort Hotel,0,11,28,2,6,3,1,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,159.75,1,0,51,8,2015,7,4,10
Resort Hotel,0,115,28,2,7,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,120.6,0,2,51,9,2015,7,4,10
Resort Hotel,0,86,28,3,7,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,112.2,0,0,51,10,2015,7,4,10
Resort Hotel,0,41,28,4,7,2,0,1,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,110.6,0,0,51,11,2015,7,4,10
Resort Hotel,0,32,28,4,9,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.9,0,0,51,13,2015,7,4,10
Resort Hotel,0,34,28,2,5,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,95.27,0,3,51,7,2015,7,4,10
Resort Hotel,0,34,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,108.83,0,1,51,7,2015,7,4,10
Resort Hotel,1,100,28,2,3,2,1,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,153.96,0,0,103,5,2015,7,5,11
Resort Hotel,0,44,28,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,120.6,0,0,103,5,2015,7,5,11
Resort Hotel,0,304,28,2,4,2,0,1,1,Direct,TA/TO,0,0,1,No Deposit,1,0,0,Transient,90.67,0,1,103,6,2015,7,5,11
Resort Hotel,1,36,28,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.67,0,0,103,6,2015,7,5,11
Resort Hotel,0,117,28,2,4,3,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,144.4,0,1,103,6,2015,7,5,11
Resort Hotel,0,70,28,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,99.5,1,2,103,6,2015,7,5,11
Resort Hotel,0,110,28,2,5,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,139.4,0,1,103,7,2015,7,5,11
Resort Hotel,1,109,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,103,7,2015,7,5,11
Resort Hotel,0,33,28,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,89.97,0,1,103,4,2015,7,5,11
Resort Hotel,0,33,28,2,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,103,4,2015,7,5,11
Resort Hotel,0,33,28,2,2,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,123.0,0,0,103,4,2015,7,5,11
Resort Hotel,0,0,28,0,1,1,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,123.0,0,0,103,1,2015,7,5,11
Resort Hotel,0,0,28,0,1,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,144.9,0,1,103,1,2015,7,5,11
Resort Hotel,0,0,28,0,1,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,153.0,0,0,103,1,2015,7,5,11
Resort Hotel,0,0,28,0,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,131.0,0,1,103,1,2015,7,5,11
Resort Hotel,0,84,28,1,1,2,0,0,1,Corporate,Corporate,0,0,0,No Deposit,0,1,0,Transient,100.0,1,0,103,2,2015,7,5,11
Resort Hotel,0,71,28,1,1,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,65.5,0,0,103,2,2015,7,5,11
Resort Hotel,0,16,28,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,1,103,2,2015,7,5,11
Resort Hotel,0,54,28,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,103,3,2015,7,5,11
Resort Hotel,0,8,28,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,131.0,0,0,103,3,2015,7,5,11
Resort Hotel,0,36,28,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,104.68,1,0,103,7,2015,7,5,11
Resort Hotel,0,40,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,166.0,0,0,103,7,2015,7,5,11
Resort Hotel,1,59,28,2,6,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,111.25,0,2,103,8,2015,7,5,11
Resort Hotel,0,79,28,2,6,2,1,0,1,Direct,Direct,0,0,1,No Deposit,1,0,0,Transient,213.75,0,0,103,8,2015,7,5,11
Resort Hotel,0,32,28,4,6,2,0,0,1,Online TA,TA/TO,0,0,1,No Deposit,1,0,0,Transient,178.0,1,0,103,10,2015,7,5,11
Resort Hotel,0,110,28,2,5,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,113.9,0,1,103,7,2015,7,5,11
Resort Hotel,0,33,28,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,129.29,1,0,103,7,2015,7,5,11
Resort Hotel,0,53,29,1,0,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,153.0,1,0,63,1,2015,7,6,12
Resort Hotel,0,2,29,1,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,98.0,1,2,63,1,2015,7,6,12
Resort Hotel,0,8,29,2,4,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,169.0,1,2,63,6,2015,7,6,12
Resort Hotel,1,72,29,2,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,93.0,0,2,63,6,2015,7,6,12
Resort Hotel,0,12,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,132.29,0,0,63,7,2015,7,6,12
Resort Hotel,0,48,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,1,63,7,2015,7,6,12
Resort Hotel,0,90,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,117.22,0,1,63,7,2015,7,6,12
Resort Hotel,0,34,29,2,5,2,0,1,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,149.0,0,1,63,7,2015,7,6,12
Resort Hotel,1,58,29,2,5,3,1,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,164.57,0,1,63,7,2015,7,6,12
Resort Hotel,0,90,29,2,5,2,0,1,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,117.22,1,2,63,7,2015,7,6,12
Resort Hotel,0,31,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,63,7,2015,7,6,12
Resort Hotel,1,51,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,105.71,0,0,63,7,2015,7,6,12
Resort Hotel,0,48,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,1,63,7,2015,7,6,12
Resort Hotel,0,59,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,144.43,1,2,63,7,2015,7,6,12
Resort Hotel,1,97,29,3,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,126.0,0,1,63,8,2015,7,6,12
Resort Hotel,0,12,29,4,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,148.3,1,2,63,9,2015,7,6,12
Resort Hotel,0,64,29,4,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,125.22,0,1,63,9,2015,7,6,12
Resort Hotel,0,31,29,4,7,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,63,11,2015,7,6,12
Resort Hotel,0,81,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,78.84,0,0,63,7,2015,7,6,12
Resort Hotel,0,1,29,1,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,80.1,0,0,63,1,2015,7,6,12
Resort Hotel,0,34,29,2,0,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,193.0,0,1,63,2,2015,7,6,12
Resort Hotel,0,13,29,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.2,0,0,63,2,2015,7,6,12
Resort Hotel,0,40,29,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.71,0,0,63,2,2015,7,6,12
Resort Hotel,0,1,29,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,114.5,0,1,63,2,2015,7,6,12
Resort Hotel,0,34,29,2,0,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,120.2,0,1,63,2,2015,7,6,12
Resort Hotel,0,9,29,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,117.9,0,3,63,3,2015,7,6,12
Resort Hotel,1,24,29,2,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,128.0,0,0,63,3,2015,7,6,12
Resort Hotel,0,97,29,2,2,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,90.95,0,0,63,4,2015,7,6,12
Resort Hotel,0,60,29,2,2,2,0,1,1,Online TA,TA/TO,0,0,2,No Deposit,1,0,0,Transient,107.0,0,2,63,4,2015,7,6,12
Resort Hotel,0,100,29,2,2,2,1,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,130.05,1,1,63,4,2015,7,6,12
Resort Hotel,1,47,29,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,103.8,0,0,63,5,2015,7,6,12
Resort Hotel,0,8,29,2,3,2,1,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,196.0,0,1,63,5,2015,7,6,12
Resort Hotel,0,34,29,2,3,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,149.4,1,0,63,5,2015,7,6,12
Resort Hotel,0,47,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,175.71,0,0,84,7,2015,7,0,13
Resort Hotel,0,115,29,2,5,2,0,1,1,Offline TA/TO,TA/TO,0,0,1,No Deposit,1,0,0,Transient,119.7,0,2,84,7,2015,7,0,13
Resort Hotel,1,79,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,100.86,0,1,84,7,2015,7,0,13
Resort Hotel,0,91,29,2,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,100.86,0,0,84,7,2015,7,0,13
Resort Hotel,0,98,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.0,0,3,84,2,2015,7,0,13
Resort Hotel,0,109,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,73.8,0,1,84,2,2015,7,0,13
Resort Hotel,0,0,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,117.9,1,0,84,2,2015,7,0,13
Resort Hotel,0,98,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,82.0,0,3,84,2,2015,7,0,13
Resort Hotel,0,0,29,1,1,4,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,150.0,0,0,84,2,2015,7,0,13
Resort Hotel,0,9,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,161.0,1,2,84,2,2015,7,0,13
Resort Hotel,0,62,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,64.0,0,2,84,2,2015,7,0,13
Resort Hotel,1,45,29,1,1,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,123.0,0,0,84,2,2015,7,0,13
Resort Hotel,0,42,29,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,110.0,1,0,84,3,2015,7,0,13
Resort Hotel,0,54,29,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.2,1,1,84,3,2015,7,0,13
Resort Hotel,0,51,29,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,130.0,1,0,84,3,2015,7,0,13
Resort Hotel,0,54,29,1,2,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,88.2,0,1,84,3,2015,7,0,13
Resort Hotel,0,58,29,1,2,2,0,0,1,Direct,Direct,0,0,2,No Deposit,1,0,0,Transient,165.0,1,1,84,3,2015,7,0,13
Resort Hotel,0,0,29,1,3,1,0,0,1,Corporate,Corporate,0,0,0,No Deposit,1,0,0,Transient,114.0,0,0,84,4,2015,7,0,13
Resort Hotel,1,60,29,1,4,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,79.5,0,0,84,5,2015,7,0,13
Resort Hotel,1,321,29,1,4,2,0,0,1,Direct,TA/TO,0,0,0,No Deposit,1,0,0,Transient,132.8,0,1,84,5,2015,7,0,13
Resort Hotel,0,40,29,1,4,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,120.0,0,2,84,5,2015,7,0,13
Resort Hotel,0,38,29,1,4,2,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,120.0,0,0,84,5,2015,7,0,13
Resort Hotel,1,75,29,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,144.2,0,1,84,5,2015,7,0,13
Resort Hotel,0,101,29,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,107.2,0,0,84,5,2015,7,0,13
Resort Hotel,1,42,29,1,4,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,120.0,0,0,84,5,2015,7,0,13
Resort Hotel,0,40,29,1,4,2,0,0,1,Direct,Direct,0,0,0,No Deposit,1,0,0,Transient,120.0,0,2,84,5,2015,7,0,13
Resort Hotel,0,109,29,1,4,3,0,0,1,Direct,Direct,0,0,0,No Deposit,0,0,0,Transient,163.8,0,1,84,5,2015,7,0,13
Resort Hotel,1,81,29,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,98.5,0,2,84,6,2015,7,0,13
Resort Hotel,1,98,29,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,130.5,0,0,84,6,2015,7,0,13
Resort Hotel,0,32,29,1,5,1,0,0,1,Offline TA/TO,TA/TO,0,0,2,No Deposit,1,0,0,Transient,153.0,0,0,84,6,2015,7,0,13
Resort Hotel,0,72,29,1,5,2,0,0,1,Online TA,TA/TO,0,0,0,No Deposit,1,0,0,Transient,98.5,0,2,84,6,2015,7,0,13
Resort Hotel,0,115,29,2,5,2,0,0,1,Offline TA/TO,TA/TO,0,0,0,No Deposit,1,0,0,Transient,119.7,0,2,84,7,2015,7,0,13
